epoch,f1-score,iou_score,loss,precision,recall,val_f1-score,val_iou_score,val_loss,val_precision,val_recall
169,0.933327734470367,0.884099364280701,0.206371828913689,0.93937087059021,0.928421139717102,0.845398247241974,0.762816905975342,0.492801517248154,0.869289875030518,0.834663450717926
170,0.932305872440338,0.882615268230438,0.208983615040779,0.938160955905914,0.927554249763489,0.83608615398407,0.750380158424377,0.521454036235809,0.862805068492889,0.823481857776642
171,0.932302951812744,0.882603645324707,0.20880338549614,0.938028514385223,0.927608072757721,0.845134615898132,0.76274561882019,0.488180011510849,0.867015361785889,0.834795773029327
172,0.929022312164306,0.877053618431091,0.219054311513901,0.935125470161438,0.924116730690002,0.841418027877808,0.758819162845612,0.488588541746139,0.8786541223526,0.823186695575714
173,0.931750476360321,0.88109415769577,0.211561173200607,0.937555611133575,0.926943898200989,0.84850400686264,0.766064465045929,0.479626834392548,0.872438490390778,0.836483061313629
174,0.932544112205505,0.88282185792923,0.208442181348801,0.938770890235901,0.927445888519287,0.848367989063263,0.768337607383728,0.48235234618187,0.869075477123261,0.838878035545349
175,0.933427691459656,0.88425749540329,0.205993011593819,0.939544916152954,0.928359687328339,0.85105812549591,0.769614040851593,0.47950878739357,0.869772374629974,0.841864228248596
176,0.934252738952637,0.885553538799286,0.203608095645905,0.940130650997162,0.929352819919586,0.852048456668854,0.771148920059204,0.469045519828796,0.867446303367615,0.845111548900604
177,0.932007431983948,0.881691575050354,0.211027085781097,0.937457323074341,0.927600562572479,0.851215600967407,0.768685817718506,0.472571343183518,0.873054444789887,0.839743733406067
178,0.93441104888916,0.885697245597839,0.203315734863281,0.940051913261414,0.929703891277313,0.84195077419281,0.758904695510864,0.496211737394333,0.860642313957214,0.833206176757813
179,0.933726370334625,0.884438157081604,0.205863893032074,0.939356029033661,0.929015219211578,0.840849936008453,0.757208585739136,0.509106040000916,0.856614351272583,0.83474338054657
180,0.933942019939423,0.885006427764893,0.20462791621685,0.93966543674469,0.92918598651886,0.846340656280518,0.764934360980987,0.485258251428604,0.865891933441162,0.838163912296295
181,0.934239208698273,0.885334074497223,0.203978389501572,0.939888834953308,0.929547369480133,0.848413467407227,0.766214370727539,0.482786953449249,0.865006268024445,0.840638697147369
182,0.934433937072754,0.885725438594818,0.203356444835663,0.940104901790619,0.929707407951355,0.847380757331848,0.764047920703888,0.481521129608154,0.874713242053986,0.831411004066467
183,0.932290732860565,0.882575631141663,0.209234461188316,0.93825227022171,0.927383840084076,0.848596394062042,0.765879034996033,0.48268786072731,0.876059889793396,0.833090960979462
184,0.935253441333771,0.887000143527985,0.201001152396202,0.940861165523529,0.930549502372742,0.844179213047028,0.764234602451324,0.491929590702057,0.874318599700928,0.830808818340302
185,0.935186862945556,0.886775076389313,0.201610326766968,0.940870523452759,0.93047159910202,0.841337621212006,0.759023427963257,0.501636207103729,0.8773033618927,0.824079573154449
186,0.934950649738312,0.886278390884399,0.202479839324951,0.940673351287842,0.93017441034317,0.845734298229218,0.764927506446838,0.47806516289711,0.872973620891571,0.832257390022278
187,0.93401163816452,0.885124027729034,0.204364106059074,0.93970251083374,0.929313480854034,0.839404702186585,0.751991868019104,0.524258732795715,0.860952615737915,0.829634487628937
188,0.934293329715729,0.885617256164551,0.203397333621979,0.94016021490097,0.929472267627716,0.848218142986298,0.766747295856476,0.47712716460228,0.868295967578888,0.838061809539795
189,0.926848948001862,0.873632371425629,0.227397665381432,0.933139204978943,0.922199308872223,0.829078018665314,0.740720689296722,0.540929436683655,0.843100786209106,0.83069235086441
190,0.931773960590362,0.881173253059387,0.212930679321289,0.93738865852356,0.927152693271637,0.813676118850708,0.714382827281952,0.601739048957825,0.815113306045532,0.8222616314888
191,0.930834472179413,0.879543244838715,0.215433925390244,0.936444044113159,0.926382124423981,0.842912495136261,0.760459542274475,0.498382568359375,0.869112551212311,0.833238005638123
192,0.934911787509918,0.88661128282547,0.201691940426826,0.941055238246918,0.929799139499664,0.846888244152069,0.764505922794342,0.489335626363754,0.873187482357025,0.832970798015595
193,0.936254739761352,0.888425350189209,0.19861663877964,0.942248344421387,0.931225478649139,0.84524542093277,0.763460695743561,0.480145871639252,0.871207177639008,0.832046568393707
194,0.935908854007721,0.887899219989777,0.199610486626625,0.941610157489777,0.931143343448639,0.850020408630371,0.769135296344757,0.474195122718811,0.871784389019012,0.83867222070694
195,0.93551117181778,0.887423932552338,0.200690418481827,0.941322445869446,0.930741190910339,0.847178936004639,0.765327036380768,0.48356169462204,0.86047750711441,0.844683110713959
196,0.93593031167984,0.888320446014404,0.198553279042244,0.94187194108963,0.930994212627411,0.85120016336441,0.769947826862335,0.478252917528152,0.867072284221649,0.843546688556671
197,0.935683369636535,0.887608170509338,0.200328588485718,0.94124698638916,0.931023597717285,0.848201930522919,0.764878749847412,0.490220159292221,0.867987394332886,0.83712762594223
198,0.935164213180542,0.886865675449371,0.201282814145088,0.940902292728424,0.930334508419037,0.854931890964508,0.77489584684372,0.46291771531105,0.872842013835907,0.846052289009094
199,0.935309708118439,0.887093961238861,0.201016932725906,0.940861165523529,0.930683076381683,0.84813803434372,0.765080690383911,0.484591543674469,0.857824385166168,0.847618222236633
200,0.934642910957336,0.886291027069092,0.202488720417023,0.940498232841492,0.9298095703125,0.851466178894043,0.770316004753113,0.481112599372864,0.879386842250824,0.83569610118866
201,0.935563445091248,0.887397944927216,0.200260177254677,0.941066384315491,0.93101441860199,0.845793902873993,0.763150155544281,0.491840898990631,0.864879131317139,0.836272597312927
202,0.935367345809936,0.887475252151489,0.20029254257679,0.941065788269043,0.930692732334137,0.839816331863403,0.755376696586609,0.509030103683472,0.862684488296509,0.828655898571014
203,0.930451393127441,0.879053056240082,0.216188967227936,0.936180591583252,0.9259192943573,0.838557302951813,0.752427816390991,0.509949564933777,0.857955276966095,0.828284740447998
204,0.93297529220581,0.883097589015961,0.208098396658897,0.93854033946991,0.928446710109711,0.850309789180756,0.769322514533997,0.478960156440735,0.86305832862854,0.844975411891937
205,0.936724781990051,0.88907128572464,0.197611287236214,0.94240152835846,0.93196964263916,0.848027884960175,0.76497232913971,0.49540501832962,0.863483965396881,0.841422736644745
206,0.937063217163086,0.889898717403412,0.195847809314728,0.942935764789581,0.932134807109833,0.851381480693817,0.7693812251091,0.479995757341385,0.86712372303009,0.844267010688782
207,0.937287092208862,0.89013659954071,0.19554203748703,0.94274628162384,0.932695090770721,0.84958153963089,0.769224166870117,0.476094901561737,0.865216076374054,0.843970477581024
208,0.936973452568054,0.889713108539581,0.196244284510613,0.942703068256378,0.932246565818787,0.846758425235748,0.763301730155945,0.496530592441559,0.862115800380707,0.842082917690277
209,0.936926126480102,0.889659106731415,0.196579873561859,0.94257915019989,0.932238936424255,0.850637674331665,0.767307698726654,0.485581457614899,0.867404043674469,0.842519462108612
210,0.93708723783493,0.889896214008331,0.196122661232948,0.942515015602112,0.932543814182282,0.851808309555054,0.770604372024536,0.472737103700638,0.870691299438477,0.842941880226135
211,0.936171233654022,0.88855642080307,0.198400408029556,0.941741585731506,0.9315185546875,0.849862098693848,0.769260942935944,0.474926352500915,0.878128886222839,0.834490418434143
212,0.935771703720093,0.88805627822876,0.1993418186903,0.941559791564941,0.930939376354218,0.851447343826294,0.771082818508148,0.478974640369415,0.864014089107513,0.846056759357452
213,0.93601405620575,0.888365626335144,0.198479682207108,0.941709756851196,0.931317508220673,0.846562743186951,0.765431702136993,0.482841402292252,0.870257079601288,0.835036158561706
214,0.936924040317535,0.889549255371094,0.196576073765755,0.942497909069061,0.932303726673126,0.849753379821777,0.766960144042969,0.481290429830551,0.869297623634338,0.838776707649231
215,0.937034964561462,0.8899005651474,0.195895478129387,0.94274091720581,0.932253956794739,0.85020923614502,0.768803834915161,0.483792662620544,0.863594174385071,0.844902575016022
216,0.937519013881683,0.89042603969574,0.195073574781418,0.942775964736938,0.933076977729797,0.851857304573059,0.77165013551712,0.479635328054428,0.859083235263824,0.851999521255493
217,0.937727272510529,0.890805065631866,0.194348827004433,0.943374931812286,0.933045923709869,0.846226513385773,0.762865841388702,0.492124795913696,0.855499923229218,0.844777882099152
218,0.936632573604584,0.889380931854248,0.196870118379593,0.942631781101227,0.931704342365265,0.847806096076965,0.764869749546051,0.488874405622482,0.867443323135376,0.837324261665344
219,0.937022686004639,0.88979971408844,0.196338132023811,0.942419707775116,0.932538390159607,0.847752273082733,0.766021370887756,0.483000159263611,0.868780314922333,0.836095333099365
220,0.937248766422272,0.89020848274231,0.195426046848297,0.943040072917938,0.932419121265411,0.84222412109375,0.758429110050201,0.504325985908508,0.872285068035126,0.82528418302536
